customer_id,treatment_group,campaign_channel,offer_type,contacted,responded,original_churn,churn_after_campaign,uplift_label
CUST_000842,control,none,no_offer,0,0,0,0,sure_thing
CUST_000843,control,none,no_offer,0,0,0,0,sure_thing
CUST_000844,control,none,no_offer,0,0,0,0,sure_thing
CUST_000845,control,none,no_offer,0,0,0,0,sure_thing
CUST_000846,control,none,no_offer,0,0,0,0,sure_thing
CUST_000847,control,none,no_offer,0,0,0,0,sure_thing
CUST_000848,treatment,email,discount_10_percent,1,1,0,0,sure_thing
CUST_000849,treatment,phone_call,discount_10_percent,1,1,0,0,sure_thing
CUST_000850,control,none,no_offer,0,0,0,0,sure_thing
CUST_000851,control,none,no_offer,0,0,0,0,sure_thing
CUST_000852,control,none,no_offer,0,0,0,0,sure_thing
CUST_000853,control,none,no_offer,0,0,0,0,sure_thing
CUST_000854,control,none,no_offer,0,0,0,0,sure_thing
CUST_000855,control,none,no_offer,0,0,0,0,sure_thing
CUST_000856,control,none,no_offer,0,0,0,0,sure_thing
CUST_000857,control,none,no_offer,0,0,0,0,sure_thing
CUST_000858,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_000859,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_000860,control,none,no_offer,0,0,0,0,sure_thing
CUST_000861,control,none,no_offer,0,0,0,0,sure_thing
CUST_000862,control,none,no_offer,0,0,0,0,sure_thing
CUST_000863,control,none,no_offer,0,0,0,0,sure_thing
CUST_000864,control,none,no_offer,0,0,0,0,sure_thing
CUST_000865,control,none,no_offer,0,0,0,0,sure_thing
CUST_000866,treatment,email,discount_20_percent,1,1,0,0,sure_thing
CUST_000867,control,none,no_offer,0,0,0,0,sure_thing
CUST_000868,control,none,no_offer,0,0,0,0,sure_thing
CUST_000869,control,none,no_offer,0,0,0,0,sure_thing
CUST_000870,control,none,no_offer,0,0,0,0,sure_thing
CUST_000871,control,none,no_offer,0,0,0,0,sure_thing
CUST_000872,treatment,SMS,priority_support,1,0,1,1,do_not_disturb
CUST_000873,control,none,no_offer,0,0,0,0,sure_thing
CUST_000874,treatment,SMS,discount_20_percent,1,0,1,1,do_not_disturb
CUST_000875,control,none,no_offer,0,0,0,0,sure_thing
CUST_000876,treatment,app_notification,loyalty_bonus,1,0,0,0,sure_thing
CUST_000877,control,none,no_offer,0,0,0,0,sure_thing
CUST_000878,control,none,no_offer,0,0,0,0,sure_thing
CUST_000879,control,none,no_offer,0,0,0,0,sure_thing
CUST_000880,control,none,no_offer,0,0,0,0,sure_thing
CUST_000881,control,none,no_offer,0,0,1,1,uncertain
CUST_000882,control,none,no_offer,0,0,0,0,sure_thing
CUST_000883,treatment,app_notification,discount_20_percent,1,0,0,0,sure_thing
CUST_000884,control,none,no_offer,0,0,1,1,uncertain
CUST_000885,control,none,no_offer,0,0,0,0,sure_thing
CUST_000886,treatment,phone_call,discount_10_percent,1,0,0,0,sure_thing
CUST_000887,control,none,no_offer,0,0,0,0,sure_thing
CUST_000888,treatment,email,free_international_trial,1,0,0,0,sure_thing
CUST_000889,control,none,no_offer,0,0,0,0,sure_thing
CUST_000890,control,none,no_offer,0,0,0,0,sure_thing
CUST_000891,control,none,no_offer,0,0,0,0,sure_thing
CUST_000892,control,none,no_offer,0,0,1,1,uncertain
CUST_000893,control,none,no_offer,0,0,0,1,uncertain
CUST_000894,control,none,no_offer,0,0,0,0,sure_thing
CUST_000895,control,none,no_offer,0,0,1,1,uncertain
CUST_000896,treatment,email,loyalty_bonus,1,0,0,0,sure_thing
CUST_000897,control,none,no_offer,0,0,0,0,sure_thing
CUST_000898,control,none,no_offer,0,0,0,0,sure_thing
CUST_000899,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_000900,control,none,no_offer,0,0,0,0,sure_thing
CUST_000901,treatment,phone_call,priority_support,1,1,1,0,uncertain
CUST_000902,control,none,no_offer,0,0,0,0,sure_thing
CUST_000903,control,none,no_offer,0,0,0,0,sure_thing
CUST_000904,control,none,no_offer,0,0,1,1,uncertain
CUST_000905,control,none,no_offer,0,0,0,0,sure_thing
CUST_000906,treatment,phone_call,discount_10_percent,1,0,0,1,do_not_disturb
CUST_000907,control,none,no_offer,0,0,0,0,sure_thing
CUST_000908,control,none,no_offer,0,0,0,0,sure_thing
CUST_000909,control,none,no_offer,0,0,1,1,uncertain
CUST_000910,control,none,no_offer,0,0,0,0,sure_thing
CUST_000911,control,none,no_offer,0,0,0,1,uncertain
CUST_000912,control,none,no_offer,0,0,0,0,sure_thing
CUST_000913,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_000914,control,none,no_offer,0,0,0,0,sure_thing
CUST_000915,control,none,no_offer,0,0,0,0,sure_thing
CUST_000916,control,none,no_offer,0,0,0,0,sure_thing
CUST_000917,control,none,no_offer,0,0,0,0,sure_thing
CUST_000918,treatment,email,free_international_trial,1,0,0,0,do_not_disturb
CUST_000919,control,none,no_offer,0,0,0,0,sure_thing
CUST_000920,control,none,no_offer,0,0,0,0,sure_thing
CUST_000921,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_000922,control,none,no_offer,0,0,0,0,sure_thing
CUST_000923,control,none,no_offer,0,0,0,0,sure_thing
CUST_000924,control,none,no_offer,0,0,0,0,sure_thing
CUST_000925,control,none,no_offer,0,0,0,0,sure_thing
CUST_000926,control,none,no_offer,0,0,0,0,uncertain
CUST_000927,control,none,no_offer,0,0,0,0,sure_thing
CUST_000928,control,none,no_offer,0,0,0,0,sure_thing
CUST_000929,control,none,no_offer,0,0,0,0,sure_thing
CUST_000930,control,none,no_offer,0,0,0,0,sure_thing
CUST_000931,control,none,no_offer,0,0,0,0,sure_thing
CUST_000932,control,none,no_offer,0,0,1,0,sure_thing
CUST_000933,control,none,no_offer,0,0,0,0,sure_thing
CUST_000934,control,none,no_offer,0,0,0,0,sure_thing
CUST_000935,control,none,no_offer,0,0,0,0,sure_thing
CUST_000936,control,none,no_offer,0,0,0,0,sure_thing
CUST_000937,treatment,phone_call,discount_20_percent,1,0,0,0,sure_thing
CUST_000938,control,none,no_offer,0,0,0,0,sure_thing
CUST_000939,control,none,no_offer,0,0,0,0,sure_thing
CUST_000940,control,none,no_offer,0,0,0,0,sure_thing
CUST_000941,control,none,no_offer,0,0,1,1,lost_cause
CUST_000942,control,none,no_offer,0,0,0,0,sure_thing
CUST_000943,control,none,no_offer,0,0,0,0,sure_thing
CUST_000944,control,none,no_offer,0,0,0,0,sure_thing
CUST_000945,control,none,no_offer,0,0,0,0,uncertain
CUST_000946,control,none,no_offer,0,0,0,0,sure_thing
CUST_000947,control,none,no_offer,0,0,0,0,sure_thing
CUST_000948,control,none,no_offer,0,0,0,0,sure_thing
CUST_000949,control,none,no_offer,0,0,0,0,sure_thing
CUST_000950,treatment,email,loyalty_bonus,1,0,0,0,sure_thing
CUST_000951,treatment,email,free_international_trial,1,0,1,1,do_not_disturb
CUST_000952,control,none,no_offer,0,0,0,0,sure_thing
CUST_000953,control,none,no_offer,0,0,0,0,sure_thing
CUST_000954,control,none,no_offer,0,0,0,0,sure_thing
CUST_000955,treatment,SMS,loyalty_bonus,1,0,0,0,sure_thing
CUST_000956,control,none,no_offer,0,0,0,0,sure_thing
CUST_000957,control,none,no_offer,0,0,0,0,sure_thing
CUST_000958,control,none,no_offer,0,0,0,0,sure_thing
CUST_000959,control,none,no_offer,0,0,0,0,sure_thing
CUST_000960,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_000961,control,none,no_offer,0,0,0,0,sure_thing
CUST_000962,control,none,no_offer,0,0,0,0,sure_thing
CUST_000963,control,none,no_offer,0,0,0,0,sure_thing
CUST_000964,control,none,no_offer,0,0,0,0,sure_thing
CUST_000965,treatment,app_notification,loyalty_bonus,1,0,0,0,sure_thing
CUST_000966,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_000967,treatment,email,loyalty_bonus,1,0,0,0,sure_thing
CUST_000968,control,none,no_offer,0,0,0,0,sure_thing
CUST_000969,control,none,no_offer,0,0,1,1,uncertain
CUST_000970,treatment,email,discount_20_percent,1,0,1,0,sure_thing
CUST_000971,control,none,no_offer,0,0,0,0,sure_thing
CUST_000972,control,none,no_offer,0,0,0,0,sure_thing
CUST_000973,treatment,SMS,free_international_trial,1,0,0,0,do_not_disturb
CUST_000974,control,none,no_offer,0,0,1,1,uncertain
CUST_000975,control,none,no_offer,0,0,0,0,uncertain
CUST_000976,control,none,no_offer,0,0,0,0,uncertain
CUST_000977,control,none,no_offer,0,0,0,0,sure_thing
CUST_000978,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_000979,control,none,no_offer,0,0,0,0,uncertain
CUST_000980,control,none,no_offer,0,0,0,0,sure_thing
CUST_000981,control,none,no_offer,0,0,0,0,sure_thing
CUST_000982,control,none,no_offer,0,0,0,0,sure_thing
CUST_000983,control,none,no_offer,0,0,0,0,sure_thing
CUST_000984,treatment,SMS,discount_20_percent,1,1,0,0,sure_thing
CUST_000985,control,none,no_offer,0,0,1,1,uncertain
CUST_000986,control,none,no_offer,0,0,0,0,sure_thing
CUST_000987,treatment,phone_call,free_international_trial,1,0,0,0,do_not_disturb
CUST_000988,control,none,no_offer,0,0,0,0,sure_thing
CUST_000989,control,none,no_offer,0,0,1,1,uncertain
CUST_000990,control,none,no_offer,0,0,0,0,sure_thing
CUST_000991,treatment,SMS,discount_20_percent,1,0,0,0,sure_thing
CUST_000992,control,none,no_offer,0,0,0,0,sure_thing
CUST_000993,control,none,no_offer,0,0,0,0,sure_thing
CUST_000994,control,none,no_offer,0,0,1,1,uncertain
CUST_000995,control,none,no_offer,0,0,0,0,sure_thing
CUST_000996,control,none,no_offer,0,0,0,0,uncertain
CUST_000997,control,none,no_offer,0,0,0,0,uncertain
CUST_000998,control,none,no_offer,0,0,1,1,uncertain
CUST_000999,control,none,no_offer,0,0,0,0,sure_thing
CUST_001000,control,none,no_offer,0,0,0,0,sure_thing
CUST_001001,treatment,email,discount_20_percent,1,1,0,0,sure_thing
CUST_001002,control,none,no_offer,0,0,1,1,uncertain
CUST_001003,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001004,treatment,email,discount_10_percent,1,0,1,1,do_not_disturb
CUST_001005,control,none,no_offer,0,0,0,0,sure_thing
CUST_001006,treatment,phone_call,priority_support,1,1,0,0,uncertain
CUST_001007,control,none,no_offer,0,0,0,0,sure_thing
CUST_001008,treatment,SMS,priority_support,1,0,1,1,do_not_disturb
CUST_001009,treatment,email,priority_support,1,0,0,0,do_not_disturb
CUST_001010,control,none,no_offer,0,0,0,0,sure_thing
CUST_001011,control,none,no_offer,0,0,0,0,sure_thing
CUST_001012,control,none,no_offer,0,0,0,0,sure_thing
CUST_001013,control,none,no_offer,0,0,0,0,sure_thing
CUST_001014,control,none,no_offer,0,0,0,0,sure_thing
CUST_001015,control,none,no_offer,0,0,0,0,sure_thing
CUST_001016,control,none,no_offer,0,0,0,0,sure_thing
CUST_001017,control,none,no_offer,0,0,0,0,sure_thing
CUST_001018,control,none,no_offer,0,0,0,0,sure_thing
CUST_001019,control,none,no_offer,0,0,0,0,sure_thing
CUST_001020,control,none,no_offer,0,0,0,0,sure_thing
CUST_001021,control,none,no_offer,0,0,0,0,sure_thing
CUST_001022,control,none,no_offer,0,0,0,0,sure_thing
CUST_001023,control,none,no_offer,0,0,1,1,uncertain
CUST_001024,control,none,no_offer,0,0,0,0,sure_thing
CUST_001025,control,none,no_offer,0,0,0,0,sure_thing
CUST_001026,control,none,no_offer,0,0,1,1,uncertain
CUST_001027,control,none,no_offer,0,0,0,0,sure_thing
CUST_001028,control,none,no_offer,0,0,0,0,sure_thing
CUST_001029,treatment,SMS,free_international_trial,1,1,0,0,sure_thing
CUST_001030,control,none,no_offer,0,0,1,1,uncertain
CUST_001031,control,none,no_offer,0,0,0,1,uncertain
CUST_001032,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001033,control,none,no_offer,0,0,0,1,uncertain
CUST_001034,control,none,no_offer,0,0,0,0,sure_thing
CUST_001035,treatment,app_notification,discount_10_percent,1,0,0,0,sure_thing
CUST_001036,control,none,no_offer,0,0,0,0,sure_thing
CUST_001037,control,none,no_offer,0,0,0,0,sure_thing
CUST_001038,control,none,no_offer,0,0,0,0,sure_thing
CUST_001039,control,none,no_offer,0,0,0,0,sure_thing
CUST_001040,treatment,email,free_voicemail_month,1,0,0,0,sure_thing
CUST_001041,treatment,app_notification,free_international_trial,1,0,1,1,do_not_disturb
CUST_001042,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_001043,treatment,app_notification,discount_10_percent,1,1,0,0,sure_thing
CUST_001044,control,none,no_offer,0,0,1,0,uncertain
CUST_001045,treatment,phone_call,discount_20_percent,1,1,0,0,sure_thing
CUST_001046,control,none,no_offer,0,0,0,0,sure_thing
CUST_001047,control,none,no_offer,0,0,0,0,sure_thing
CUST_001048,control,none,no_offer,0,0,0,0,sure_thing
CUST_001049,control,none,no_offer,0,0,0,0,sure_thing
CUST_001050,control,none,no_offer,0,0,1,1,uncertain
CUST_001051,control,none,no_offer,0,0,0,0,sure_thing
CUST_001052,treatment,SMS,free_international_trial,1,0,1,0,do_not_disturb
CUST_001053,control,none,no_offer,0,0,0,0,sure_thing
CUST_001054,treatment,email,priority_support,1,1,1,1,lost_cause
CUST_001055,control,none,no_offer,0,0,0,0,sure_thing
CUST_001056,treatment,SMS,loyalty_bonus,1,0,0,0,sure_thing
CUST_001057,control,none,no_offer,0,0,0,0,sure_thing
CUST_001058,treatment,SMS,priority_support,1,0,1,1,do_not_disturb
CUST_001059,control,none,no_offer,0,0,1,1,uncertain
CUST_001060,control,none,no_offer,0,0,0,0,sure_thing
CUST_001061,control,none,no_offer,0,0,0,0,sure_thing
CUST_001062,control,none,no_offer,0,0,0,0,sure_thing
CUST_001063,treatment,email,discount_20_percent,1,0,1,0,sure_thing
CUST_001064,control,none,no_offer,0,0,0,0,sure_thing
CUST_001065,control,none,no_offer,0,0,0,0,sure_thing
CUST_001066,control,none,no_offer,0,0,0,0,sure_thing
CUST_001067,control,none,no_offer,0,0,0,0,sure_thing
CUST_001068,control,none,no_offer,0,0,0,0,sure_thing
CUST_001069,control,none,no_offer,0,0,0,0,sure_thing
CUST_001070,control,none,no_offer,0,0,1,0,sure_thing
CUST_001071,control,none,no_offer,0,0,0,0,sure_thing
CUST_001072,control,none,no_offer,0,0,0,0,sure_thing
CUST_001073,control,none,no_offer,0,0,0,0,sure_thing
CUST_001074,control,none,no_offer,0,0,0,0,sure_thing
CUST_001075,control,none,no_offer,0,0,1,1,uncertain
CUST_001076,control,none,no_offer,0,0,0,0,sure_thing
CUST_001077,treatment,email,free_voicemail_month,1,0,0,0,sure_thing
CUST_001078,treatment,phone_call,free_international_trial,1,0,0,0,do_not_disturb
CUST_001079,treatment,phone_call,priority_support,1,1,0,0,uncertain
CUST_001080,control,none,no_offer,0,0,0,0,sure_thing
CUST_001081,treatment,phone_call,priority_support,1,0,1,0,do_not_disturb
CUST_001082,control,none,no_offer,0,0,0,0,sure_thing
CUST_001083,control,none,no_offer,0,0,0,0,sure_thing
CUST_001084,treatment,email,priority_support,1,1,1,0,uncertain
CUST_001085,control,none,no_offer,0,0,0,0,sure_thing
CUST_001086,control,none,no_offer,0,0,0,0,sure_thing
CUST_001087,control,none,no_offer,0,0,0,0,sure_thing
CUST_001088,control,none,no_offer,0,0,0,0,sure_thing
CUST_001089,control,none,no_offer,0,0,0,0,sure_thing
CUST_001090,control,none,no_offer,0,0,0,1,uncertain
CUST_001091,treatment,email,loyalty_bonus,1,0,0,0,sure_thing
CUST_001092,control,none,no_offer,0,0,0,0,sure_thing
CUST_001093,control,none,no_offer,0,0,0,0,sure_thing
CUST_001094,treatment,app_notification,priority_support,1,1,0,0,persuadable
CUST_001095,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_001096,control,none,no_offer,0,0,0,0,sure_thing
CUST_001097,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001098,control,none,no_offer,0,0,1,1,uncertain
CUST_001099,control,none,no_offer,0,0,0,0,sure_thing
CUST_001100,treatment,SMS,priority_support,1,0,0,0,do_not_disturb
CUST_001101,treatment,phone_call,free_voicemail_month,1,0,0,0,sure_thing
CUST_001102,control,none,no_offer,0,0,0,0,sure_thing
CUST_001103,control,none,no_offer,0,0,0,0,uncertain
CUST_001104,control,none,no_offer,0,0,0,0,sure_thing
CUST_001105,treatment,phone_call,discount_20_percent,1,0,0,0,sure_thing
CUST_001106,control,none,no_offer,0,0,0,0,sure_thing
CUST_001107,control,none,no_offer,0,0,0,0,sure_thing
CUST_001108,control,none,no_offer,0,0,0,0,sure_thing
CUST_001109,control,none,no_offer,0,0,0,0,sure_thing
CUST_001110,control,none,no_offer,0,0,0,0,sure_thing
CUST_001111,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001112,control,none,no_offer,0,0,0,0,sure_thing
CUST_001113,control,none,no_offer,0,0,0,0,sure_thing
CUST_001114,control,none,no_offer,0,0,0,0,sure_thing
CUST_001115,control,none,no_offer,0,0,0,0,sure_thing
CUST_001116,treatment,app_notification,free_international_trial,1,0,0,0,sure_thing
CUST_001117,control,none,no_offer,0,0,0,0,sure_thing
CUST_001118,control,none,no_offer,0,0,1,1,uncertain
CUST_001119,treatment,phone_call,discount_20_percent,1,1,0,0,sure_thing
CUST_001120,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001121,treatment,email,free_international_trial,1,1,0,0,sure_thing
CUST_001122,control,none,no_offer,0,0,0,0,sure_thing
CUST_001123,control,none,no_offer,0,0,0,0,sure_thing
CUST_001124,treatment,phone_call,free_international_trial,1,0,0,0,sure_thing
CUST_001125,treatment,phone_call,discount_20_percent,1,0,0,0,sure_thing
CUST_001126,treatment,app_notification,discount_20_percent,1,1,0,0,sure_thing
CUST_001127,control,none,no_offer,0,0,0,0,sure_thing
CUST_001128,control,none,no_offer,0,0,1,1,uncertain
CUST_001129,treatment,SMS,discount_20_percent,1,0,0,0,sure_thing
CUST_001130,treatment,SMS,priority_support,1,1,0,0,persuadable
CUST_001131,treatment,app_notification,discount_20_percent,1,0,0,0,sure_thing
CUST_001132,control,none,no_offer,0,0,0,0,sure_thing
CUST_001133,control,none,no_offer,0,0,0,0,sure_thing
CUST_001134,control,none,no_offer,0,0,0,0,sure_thing
CUST_001135,treatment,email,discount_10_percent,1,0,1,1,do_not_disturb
CUST_001136,control,none,no_offer,0,0,0,0,sure_thing
CUST_001137,control,none,no_offer,0,0,0,0,sure_thing
CUST_001138,control,none,no_offer,0,0,0,0,sure_thing
CUST_001139,treatment,app_notification,loyalty_bonus,1,0,0,0,sure_thing
CUST_001140,treatment,SMS,priority_support,1,1,0,0,uncertain
CUST_001141,control,none,no_offer,0,0,0,0,uncertain
CUST_001142,control,none,no_offer,0,0,0,0,sure_thing
CUST_001143,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_001144,control,none,no_offer,0,0,0,0,sure_thing
CUST_001145,treatment,app_notification,discount_10_percent,1,0,0,0,sure_thing
CUST_001146,control,none,no_offer,0,0,1,1,uncertain
CUST_001147,control,none,no_offer,0,0,0,0,sure_thing
CUST_001148,treatment,SMS,discount_10_percent,1,1,0,0,sure_thing
CUST_001149,control,none,no_offer,0,0,0,0,sure_thing
CUST_001150,control,none,no_offer,0,0,0,0,sure_thing
CUST_001151,control,none,no_offer,0,0,0,0,sure_thing
CUST_001152,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001153,control,none,no_offer,0,0,0,0,sure_thing
CUST_001154,treatment,phone_call,free_voicemail_month,1,0,0,0,sure_thing
CUST_001155,control,none,no_offer,0,0,0,0,sure_thing
CUST_001156,treatment,email,discount_20_percent,1,1,0,0,sure_thing
CUST_001157,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_001158,control,none,no_offer,0,0,0,0,sure_thing
CUST_001159,control,none,no_offer,0,0,1,1,uncertain
CUST_001160,treatment,SMS,loyalty_bonus,1,0,0,0,sure_thing
CUST_001161,control,none,no_offer,0,0,0,0,sure_thing
CUST_001162,control,none,no_offer,0,0,0,0,sure_thing
CUST_001163,control,none,no_offer,0,0,0,0,sure_thing
CUST_001164,control,none,no_offer,0,0,1,0,uncertain
CUST_001165,treatment,email,free_international_trial,1,1,0,0,uncertain
CUST_001166,control,none,no_offer,0,0,0,0,sure_thing
CUST_001167,control,none,no_offer,0,0,0,0,sure_thing
CUST_001168,control,none,no_offer,0,0,0,0,sure_thing
CUST_001169,control,none,no_offer,0,0,0,0,sure_thing
CUST_001170,treatment,email,free_voicemail_month,1,0,0,0,sure_thing
CUST_001171,control,none,no_offer,0,0,0,0,sure_thing
CUST_001172,control,none,no_offer,0,0,0,0,sure_thing
CUST_001173,treatment,SMS,free_international_trial,1,0,0,0,do_not_disturb
CUST_001174,control,none,no_offer,0,0,1,1,uncertain
CUST_001175,treatment,email,loyalty_bonus,1,0,0,0,sure_thing
CUST_001176,control,none,no_offer,0,0,0,0,sure_thing
CUST_001177,control,none,no_offer,0,0,0,0,sure_thing
CUST_001178,control,none,no_offer,0,0,0,0,sure_thing
CUST_001179,control,none,no_offer,0,0,0,0,sure_thing
CUST_001180,control,none,no_offer,0,0,0,0,sure_thing
CUST_001181,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_001182,control,none,no_offer,0,0,0,0,sure_thing
CUST_001183,treatment,SMS,priority_support,1,0,1,0,do_not_disturb
CUST_001184,control,none,no_offer,0,0,0,0,sure_thing
CUST_001185,control,none,no_offer,0,0,0,0,sure_thing
CUST_001186,control,none,no_offer,0,0,0,0,sure_thing
CUST_001187,control,none,no_offer,0,0,0,0,sure_thing
CUST_001188,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001189,control,none,no_offer,0,0,0,0,sure_thing
CUST_001190,control,none,no_offer,0,0,0,0,uncertain
CUST_001191,control,none,no_offer,0,0,0,0,sure_thing
CUST_001192,control,none,no_offer,0,0,0,0,sure_thing
CUST_001193,control,none,no_offer,0,0,0,1,uncertain
CUST_001194,control,none,no_offer,0,0,0,0,sure_thing
CUST_001195,control,none,no_offer,0,0,0,0,sure_thing
CUST_001196,control,none,no_offer,0,0,0,0,sure_thing
CUST_001197,control,none,no_offer,0,0,0,0,sure_thing
CUST_001198,control,none,no_offer,0,0,0,0,sure_thing
CUST_001199,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_001200,control,none,no_offer,0,0,0,0,sure_thing
CUST_001201,control,none,no_offer,0,0,0,0,sure_thing
CUST_001202,treatment,SMS,discount_20_percent,1,0,1,1,do_not_disturb
CUST_001203,control,none,no_offer,0,0,0,0,sure_thing
CUST_001204,control,none,no_offer,0,0,0,0,sure_thing
CUST_001205,control,none,no_offer,0,0,0,0,sure_thing
CUST_001206,control,none,no_offer,0,0,0,0,sure_thing
CUST_001207,control,none,no_offer,0,0,0,0,sure_thing
CUST_001208,control,none,no_offer,0,0,0,0,sure_thing
CUST_001209,control,none,no_offer,0,0,0,0,sure_thing
CUST_001210,control,none,no_offer,0,0,0,0,sure_thing
CUST_001211,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_001212,treatment,email,free_voicemail_month,1,0,1,1,do_not_disturb
CUST_001213,control,none,no_offer,0,0,1,1,uncertain
CUST_001214,treatment,SMS,priority_support,1,0,1,1,lost_cause
CUST_001215,control,none,no_offer,0,0,1,1,uncertain
CUST_001216,treatment,SMS,free_international_trial,1,0,1,1,do_not_disturb
CUST_001217,treatment,phone_call,discount_20_percent,1,0,1,0,sure_thing
CUST_001218,treatment,phone_call,discount_20_percent,1,0,0,0,sure_thing
CUST_001219,control,none,no_offer,0,0,0,0,sure_thing
CUST_001220,control,none,no_offer,0,0,1,1,uncertain
CUST_001221,control,none,no_offer,0,0,1,1,uncertain
CUST_001222,control,none,no_offer,0,0,0,0,sure_thing
CUST_001223,treatment,SMS,loyalty_bonus,1,0,0,0,sure_thing
CUST_001224,control,none,no_offer,0,0,0,0,sure_thing
CUST_001225,control,none,no_offer,0,0,0,0,uncertain
CUST_001226,treatment,app_notification,free_voicemail_month,1,0,0,0,sure_thing
CUST_001227,control,none,no_offer,0,0,0,0,sure_thing
CUST_001228,control,none,no_offer,0,0,0,0,sure_thing
CUST_001229,control,none,no_offer,0,0,0,0,sure_thing
CUST_001230,control,none,no_offer,0,0,0,0,sure_thing
CUST_001231,control,none,no_offer,0,0,0,0,sure_thing
CUST_001232,control,none,no_offer,0,0,1,1,uncertain
CUST_001233,control,none,no_offer,0,0,0,0,sure_thing
CUST_001234,control,none,no_offer,0,0,0,1,uncertain
CUST_001235,control,none,no_offer,0,0,0,0,sure_thing
CUST_001236,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001237,control,none,no_offer,0,0,0,0,sure_thing
CUST_001238,control,none,no_offer,0,0,0,0,sure_thing
CUST_001239,control,none,no_offer,0,0,0,0,sure_thing
CUST_001240,treatment,app_notification,discount_10_percent,1,0,0,0,sure_thing
CUST_001241,control,none,no_offer,0,0,0,1,uncertain
CUST_001242,control,none,no_offer,0,0,0,0,sure_thing
CUST_001243,control,none,no_offer,0,0,0,1,uncertain
CUST_001244,control,none,no_offer,0,0,0,0,sure_thing
CUST_001245,control,none,no_offer,0,0,0,0,sure_thing
CUST_001246,control,none,no_offer,0,0,0,0,sure_thing
CUST_001247,control,none,no_offer,0,0,0,0,sure_thing
CUST_001248,control,none,no_offer,0,0,0,0,sure_thing
CUST_001249,control,none,no_offer,0,0,0,0,sure_thing
CUST_001250,treatment,phone_call,free_international_trial,1,0,0,0,do_not_disturb
CUST_001251,control,none,no_offer,0,0,0,0,sure_thing
CUST_001252,control,none,no_offer,0,0,0,0,sure_thing
CUST_001253,control,none,no_offer,0,0,0,0,sure_thing
CUST_001254,control,none,no_offer,0,0,0,0,sure_thing
CUST_001255,control,none,no_offer,0,0,0,0,sure_thing
CUST_001256,control,none,no_offer,0,0,0,0,sure_thing
CUST_001257,treatment,email,free_voicemail_month,1,0,0,0,sure_thing
CUST_001258,control,none,no_offer,0,0,0,0,sure_thing
CUST_001259,control,none,no_offer,0,0,0,0,sure_thing
CUST_001260,control,none,no_offer,0,0,0,0,sure_thing
CUST_001261,treatment,email,discount_20_percent,1,0,1,1,do_not_disturb
CUST_001262,control,none,no_offer,0,0,0,0,sure_thing
CUST_001263,control,none,no_offer,0,0,0,0,sure_thing
CUST_001264,control,none,no_offer,0,0,0,0,sure_thing
CUST_001265,control,none,no_offer,0,0,0,0,sure_thing
CUST_001266,control,none,no_offer,0,0,0,0,sure_thing
CUST_001267,control,none,no_offer,0,0,0,0,sure_thing
CUST_001268,control,none,no_offer,0,0,0,0,sure_thing
CUST_001269,control,none,no_offer,0,0,0,0,sure_thing
CUST_001270,treatment,email,free_international_trial,1,0,1,1,do_not_disturb
CUST_001271,treatment,SMS,free_international_trial,1,0,0,0,do_not_disturb
CUST_001272,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001273,control,none,no_offer,0,0,0,0,sure_thing
CUST_001274,control,none,no_offer,0,0,0,0,sure_thing
CUST_001275,control,none,no_offer,0,0,0,0,sure_thing
CUST_001276,treatment,app_notification,priority_support,1,1,0,0,persuadable
CUST_001277,control,none,no_offer,0,0,0,0,sure_thing
CUST_001278,control,none,no_offer,0,0,0,0,sure_thing
CUST_001279,control,none,no_offer,0,0,0,0,sure_thing
CUST_001280,control,none,no_offer,0,0,1,1,uncertain
CUST_001281,control,none,no_offer,0,0,0,0,sure_thing
CUST_001282,control,none,no_offer,0,0,0,0,sure_thing
CUST_001283,control,none,no_offer,0,0,0,0,sure_thing
