customer_id,monthly_revenue,estimated_remaining_months,estimated_clv,offer_type,retention_cost,expected_loss_if_churn,net_gain_if_retained
CUST_000796,50.290000000000006,6,301.74,no_offer,0.0,0.0,301.74
CUST_000797,56.519999999999996,12,678.24,no_offer,0.0,0.0,678.24
CUST_000798,67.6,18,1216.8,no_offer,0.0,0.0,1216.8
CUST_000799,52.65,6,315.9,discount_10_percent,5.27,0.0,310.63
CUST_000800,44.779999999999994,6,268.68,no_offer,0.0,0.0,268.68
CUST_000801,55.72,12,668.64,loyalty_bonus,8.0,0.0,660.64
CUST_000802,60.330000000000005,12,723.96,no_offer,0.0,0.0,723.96
CUST_000803,48.480000000000004,6,290.88,no_offer,0.0,0.0,290.88
CUST_000804,43.410000000000004,6,260.46,no_offer,0.0,0.0,260.46
CUST_000805,69.83,18,1256.94,no_offer,0.0,0.0,1256.94
CUST_000806,48.43,6,290.58,no_offer,0.0,0.0,290.58
CUST_000807,61.18,12,734.16,no_offer,0.0,0.0,734.16
CUST_000808,75.11999999999999,18,1352.16,no_offer,0.0,1352.16,1352.16
CUST_000809,55.91,12,670.92,no_offer,0.0,0.0,670.92
CUST_000810,52.0,6,312.0,loyalty_bonus,8.0,0.0,304.0
CUST_000811,48.46,6,290.76,discount_10_percent,4.85,0.0,285.91
CUST_000812,57.61000000000001,12,691.32,no_offer,0.0,0.0,691.32
CUST_000813,50.78,6,304.68,no_offer,0.0,0.0,304.68
CUST_000814,69.16,18,1244.88,no_offer,0.0,1244.88,1244.88
CUST_000815,66.29,18,1193.22,no_offer,0.0,0.0,1193.22
CUST_000816,68.68,18,1236.24,no_offer,0.0,1236.24,1236.24
CUST_000817,48.44,6,290.64,no_offer,0.0,0.0,290.64
CUST_000818,63.660000000000004,12,763.92,no_offer,0.0,0.0,763.92
CUST_000819,62.5,12,750.0,discount_10_percent,6.25,0.0,743.75
CUST_000820,52.87,6,317.22,free_voicemail_month,5.0,317.22,312.22
CUST_000821,47.519999999999996,6,285.12,free_international_trial,10.0,0.0,275.12
CUST_000822,39.13,6,234.78,priority_support,15.0,234.78,219.78
CUST_000823,53.49,6,320.94,no_offer,0.0,0.0,320.94
CUST_000824,64.18,18,1155.24,no_offer,0.0,0.0,1155.24
CUST_000825,71.63999999999999,18,1289.52,no_offer,0.0,0.0,1289.52
CUST_000826,44.99,6,269.94,no_offer,0.0,0.0,269.94
CUST_000827,55.73,12,668.76,no_offer,0.0,0.0,668.76
CUST_000828,70.37,18,1266.66,no_offer,0.0,0.0,1266.66
CUST_000829,58.910000000000004,12,706.92,no_offer,0.0,0.0,706.92
CUST_000830,64.93,18,1168.74,no_offer,0.0,0.0,1168.74
CUST_000831,52.28,6,313.68,no_offer,0.0,0.0,313.68
CUST_000832,43.23,6,259.38,no_offer,0.0,0.0,259.38
CUST_000833,72.44,18,1303.92,discount_20_percent,14.49,0.0,1289.43
CUST_000834,33.64,6,201.84,free_international_trial,10.0,0.0,191.84
CUST_000835,57.49999999999999,12,690.0,no_offer,0.0,0.0,690.0
CUST_000836,47.66,6,285.96,no_offer,0.0,0.0,285.96
CUST_000837,42.099999999999994,6,252.6,no_offer,0.0,0.0,252.6
CUST_000838,58.029999999999994,12,696.36,no_offer,0.0,696.36,696.36
CUST_000839,63.809999999999995,18,1148.58,no_offer,0.0,0.0,1148.58
CUST_000840,52.35000000000001,6,314.1,no_offer,0.0,0.0,314.1
CUST_000841,42.790000000000006,6,256.74,loyalty_bonus,8.0,0.0,248.74
CUST_000842,42.44,6,254.64,no_offer,0.0,0.0,254.64
CUST_000843,51.4,6,308.4,no_offer,0.0,0.0,308.4
CUST_000844,68.26,18,1228.68,no_offer,0.0,0.0,1228.68
CUST_000845,71.02,18,1278.36,no_offer,0.0,0.0,1278.36
CUST_000846,60.76,12,729.12,no_offer,0.0,0.0,729.12
CUST_000847,55.99,12,671.88,no_offer,0.0,0.0,671.88
CUST_000848,57.870000000000005,12,694.44,discount_10_percent,5.79,0.0,688.65
CUST_000849,53.11,6,318.66,discount_10_percent,5.31,0.0,313.35
CUST_000850,56.24,12,674.88,no_offer,0.0,0.0,674.88
CUST_000851,67.39999999999999,18,1213.2,no_offer,0.0,0.0,1213.2
CUST_000852,57.98,12,695.76,no_offer,0.0,0.0,695.76
CUST_000853,66.14999999999999,18,1190.7,no_offer,0.0,0.0,1190.7
CUST_000854,57.36,12,688.32,no_offer,0.0,0.0,688.32
CUST_000855,80.65,18,1451.7,no_offer,0.0,0.0,1451.7
CUST_000856,71.88,18,1293.84,no_offer,0.0,0.0,1293.84
CUST_000857,70.05,18,1260.9,no_offer,0.0,0.0,1260.9
CUST_000858,56.44,12,677.28,discount_10_percent,5.64,0.0,671.64
CUST_000859,68.75999999999999,18,1237.68,discount_20_percent,13.75,0.0,1223.93
CUST_000860,50.629999999999995,6,303.78,no_offer,0.0,0.0,303.78
CUST_000861,62.629999999999995,12,751.56,no_offer,0.0,0.0,751.56
CUST_000862,53.160000000000004,6,318.96,no_offer,0.0,0.0,318.96
CUST_000863,56.85,12,682.2,no_offer,0.0,0.0,682.2
CUST_000864,55.96,12,671.52,no_offer,0.0,0.0,671.52
CUST_000865,43.73,6,262.38,no_offer,0.0,0.0,262.38
CUST_000866,72.39,18,1303.02,discount_20_percent,14.48,0.0,1288.54
CUST_000867,81.38,18,1464.84,no_offer,0.0,0.0,1464.84
CUST_000868,58.010000000000005,12,696.12,no_offer,0.0,0.0,696.12
CUST_000869,68.45000000000002,18,1232.1,no_offer,0.0,0.0,1232.1
CUST_000870,69.15,18,1244.7,no_offer,0.0,0.0,1244.7
CUST_000871,58.89,12,706.68,no_offer,0.0,0.0,706.68
CUST_000872,51.269999999999996,6,307.62,priority_support,15.0,307.62,292.62
CUST_000873,58.51,12,702.12,no_offer,0.0,0.0,702.12
CUST_000874,65.64,18,1181.52,discount_20_percent,13.13,1181.52,1168.39
CUST_000875,62.019999999999996,12,744.24,no_offer,0.0,0.0,744.24
CUST_000876,58.1,12,697.2,loyalty_bonus,8.0,0.0,689.2
CUST_000877,59.97,12,719.64,no_offer,0.0,0.0,719.64
CUST_000878,47.69,6,286.14,no_offer,0.0,0.0,286.14
CUST_000879,64.79,18,1166.22,no_offer,0.0,0.0,1166.22
CUST_000880,64.99,18,1169.82,no_offer,0.0,0.0,1169.82
CUST_000881,56.4,12,676.8,no_offer,0.0,676.8,676.8
CUST_000882,56.839999999999996,12,682.08,no_offer,0.0,0.0,682.08
CUST_000883,66.64,18,1199.52,discount_20_percent,13.33,0.0,1186.19
CUST_000884,66.77,18,1201.86,no_offer,0.0,1201.86,1201.86
CUST_000885,57.400000000000006,12,688.8,no_offer,0.0,0.0,688.8
CUST_000886,48.42,6,290.52,discount_10_percent,4.84,0.0,285.68
CUST_000887,44.040000000000006,6,264.24,no_offer,0.0,0.0,264.24
CUST_000888,57.28000000000001,12,687.36,free_international_trial,10.0,0.0,677.36
CUST_000889,39.18,6,235.08,no_offer,0.0,0.0,235.08
CUST_000890,65.99,18,1187.82,no_offer,0.0,0.0,1187.82
CUST_000891,42.519999999999996,6,255.12,no_offer,0.0,0.0,255.12
CUST_000892,52.24,6,313.44,no_offer,0.0,313.44,313.44
CUST_000893,64.54,18,1161.72,no_offer,0.0,1161.72,1161.72
CUST_000894,72.27000000000001,18,1300.86,no_offer,0.0,0.0,1300.86
CUST_000895,79.56000000000002,18,1432.08,no_offer,0.0,1432.08,1432.08
CUST_000896,60.47,12,725.64,loyalty_bonus,8.0,0.0,717.64
CUST_000897,54.17,6,325.02,no_offer,0.0,0.0,325.02
CUST_000898,64.36999999999999,18,1158.66,no_offer,0.0,0.0,1158.66
CUST_000899,62.05,12,744.6,discount_10_percent,6.21,0.0,738.39
CUST_000900,62.45,12,749.4,no_offer,0.0,0.0,749.4
CUST_000901,46.58,6,279.48,priority_support,15.0,0.0,264.48
CUST_000902,51.84,6,311.04,no_offer,0.0,0.0,311.04
CUST_000903,70.21,18,1263.78,no_offer,0.0,0.0,1263.78
CUST_000904,54.19,6,325.14,no_offer,0.0,325.14,325.14
CUST_000905,58.03,12,696.36,no_offer,0.0,0.0,696.36
CUST_000906,56.919999999999995,12,683.04,discount_10_percent,5.69,683.04,677.35
CUST_000907,41.459999999999994,6,248.76,no_offer,0.0,0.0,248.76
CUST_000908,62.17,12,746.04,no_offer,0.0,0.0,746.04
CUST_000909,50.9,6,305.4,no_offer,0.0,305.4,305.4
CUST_000910,53.94,6,323.64,no_offer,0.0,0.0,323.64
CUST_000911,51.58,6,309.48,no_offer,0.0,309.48,309.48
CUST_000912,60.85,12,730.2,no_offer,0.0,0.0,730.2
CUST_000913,42.59,6,255.54,discount_10_percent,4.26,0.0,251.28
CUST_000914,59.14,12,709.68,no_offer,0.0,0.0,709.68
CUST_000915,48.97999999999999,6,293.88,no_offer,0.0,0.0,293.88
CUST_000916,70.12,18,1262.16,no_offer,0.0,0.0,1262.16
CUST_000917,52.150000000000006,6,312.9,no_offer,0.0,0.0,312.9
CUST_000918,86.84,18,1563.12,free_international_trial,10.0,0.0,1553.12
CUST_000919,47.23,6,283.38,no_offer,0.0,0.0,283.38
CUST_000920,57.68,12,692.16,no_offer,0.0,0.0,692.16
CUST_000921,57.339999999999996,12,688.08,discount_10_percent,5.73,0.0,682.35
CUST_000922,51.63,6,309.78,no_offer,0.0,0.0,309.78
CUST_000923,57.24999999999999,12,687.0,no_offer,0.0,0.0,687.0
CUST_000924,47.919999999999995,6,287.52,no_offer,0.0,0.0,287.52
CUST_000925,55.699999999999996,12,668.4,no_offer,0.0,0.0,668.4
CUST_000926,60.37,12,724.44,no_offer,0.0,0.0,724.44
CUST_000927,51.370000000000005,6,308.22,no_offer,0.0,0.0,308.22
CUST_000928,56.47,12,677.64,no_offer,0.0,0.0,677.64
CUST_000929,65.7,18,1182.6,no_offer,0.0,0.0,1182.6
CUST_000930,63.81999999999999,18,1148.76,no_offer,0.0,0.0,1148.76
CUST_000931,68.68,18,1236.24,no_offer,0.0,0.0,1236.24
CUST_000932,74.75,18,1345.5,no_offer,0.0,0.0,1345.5
CUST_000933,58.4,12,700.8,no_offer,0.0,0.0,700.8
CUST_000934,65.92,18,1186.56,no_offer,0.0,0.0,1186.56
CUST_000935,66.64,18,1199.52,no_offer,0.0,0.0,1199.52
CUST_000936,54.71,6,328.26,no_offer,0.0,0.0,328.26
CUST_000937,70.88000000000001,18,1275.84,discount_20_percent,14.18,0.0,1261.66
CUST_000938,54.31,6,325.86,no_offer,0.0,0.0,325.86
CUST_000939,41.03,6,246.18,no_offer,0.0,0.0,246.18
CUST_000940,55.4,12,664.8,no_offer,0.0,0.0,664.8
CUST_000941,76.17999999999999,18,1371.24,no_offer,0.0,1371.24,1371.24
CUST_000942,58.95,12,707.4,no_offer,0.0,0.0,707.4
CUST_000943,63.94,18,1150.92,no_offer,0.0,0.0,1150.92
CUST_000944,61.080000000000005,12,732.96,no_offer,0.0,0.0,732.96
CUST_000945,72.1,18,1297.8,no_offer,0.0,0.0,1297.8
CUST_000946,47.919999999999995,6,287.52,no_offer,0.0,0.0,287.52
CUST_000947,70.57,18,1270.26,no_offer,0.0,0.0,1270.26
CUST_000948,69.86,18,1257.48,no_offer,0.0,0.0,1257.48
CUST_000949,69.07,18,1243.26,no_offer,0.0,0.0,1243.26
CUST_000950,61.84,12,742.08,loyalty_bonus,8.0,0.0,734.08
CUST_000951,72.24,18,1300.32,free_international_trial,10.0,1300.32,1290.32
CUST_000952,60.07,12,720.84,no_offer,0.0,0.0,720.84
CUST_000953,62.01,12,744.12,no_offer,0.0,0.0,744.12
CUST_000954,71.38,18,1284.84,no_offer,0.0,0.0,1284.84
CUST_000955,61.55,12,738.6,loyalty_bonus,8.0,0.0,730.6
CUST_000956,60.32999999999999,12,723.96,no_offer,0.0,0.0,723.96
CUST_000957,66.47,18,1196.46,no_offer,0.0,0.0,1196.46
CUST_000958,51.239999999999995,6,307.44,no_offer,0.0,0.0,307.44
CUST_000959,74.58999999999999,18,1342.62,no_offer,0.0,0.0,1342.62
CUST_000960,60.31999999999999,12,723.84,free_voicemail_month,5.0,0.0,718.84
CUST_000961,54.68,6,328.08,no_offer,0.0,0.0,328.08
CUST_000962,52.25,6,313.5,no_offer,0.0,0.0,313.5
CUST_000963,52.57,6,315.42,no_offer,0.0,0.0,315.42
CUST_000964,57.879999999999995,12,694.56,no_offer,0.0,0.0,694.56
CUST_000965,55.99,12,671.88,loyalty_bonus,8.0,0.0,663.88
CUST_000966,57.58,12,690.96,free_voicemail_month,5.0,0.0,685.96
CUST_000967,47.82,6,286.92,loyalty_bonus,8.0,0.0,278.92
CUST_000968,69.89999999999999,18,1258.2,no_offer,0.0,0.0,1258.2
CUST_000969,75.71,18,1362.78,no_offer,0.0,1362.78,1362.78
CUST_000970,69.36,18,1248.48,discount_20_percent,13.87,0.0,1234.61
CUST_000971,45.43,6,272.58,no_offer,0.0,0.0,272.58
CUST_000972,55.15,12,661.8,no_offer,0.0,0.0,661.8
CUST_000973,73.15,18,1316.7,free_international_trial,10.0,0.0,1306.7
CUST_000974,56.44,12,677.28,no_offer,0.0,677.28,677.28
CUST_000975,64.48,18,1160.64,no_offer,0.0,0.0,1160.64
CUST_000976,72.13999999999999,18,1298.52,no_offer,0.0,0.0,1298.52
CUST_000977,68.92999999999999,18,1240.74,no_offer,0.0,0.0,1240.74
CUST_000978,54.970000000000006,12,659.64,discount_10_percent,5.5,0.0,654.14
CUST_000979,62.050000000000004,12,744.6,no_offer,0.0,0.0,744.6
CUST_000980,51.34,6,308.04,no_offer,0.0,0.0,308.04
CUST_000981,71.25,18,1282.5,no_offer,0.0,0.0,1282.5
CUST_000982,45.5,6,273.0,no_offer,0.0,0.0,273.0
CUST_000983,56.879999999999995,12,682.56,no_offer,0.0,0.0,682.56
CUST_000984,64.61,18,1162.98,discount_20_percent,12.92,0.0,1150.06
CUST_000985,64.68,18,1164.24,no_offer,0.0,1164.24,1164.24
CUST_000986,54.91,6,329.46,no_offer,0.0,0.0,329.46
CUST_000987,68.17,18,1227.06,free_international_trial,10.0,0.0,1217.06
CUST_000988,55.9,12,670.8,no_offer,0.0,0.0,670.8
CUST_000989,57.07000000000001,12,684.84,no_offer,0.0,684.84,684.84
CUST_000990,48.959999999999994,6,293.76,no_offer,0.0,0.0,293.76
CUST_000991,74.01,18,1332.18,discount_20_percent,14.8,0.0,1317.38
CUST_000992,49.900000000000006,6,299.4,no_offer,0.0,0.0,299.4
CUST_000993,61.67,12,740.04,no_offer,0.0,0.0,740.04
CUST_000994,49.24,6,295.44,no_offer,0.0,295.44,295.44
CUST_000995,63.080000000000005,12,756.96,no_offer,0.0,0.0,756.96
CUST_000996,77.11,18,1387.98,no_offer,0.0,0.0,1387.98
CUST_000997,60.22,12,722.64,no_offer,0.0,0.0,722.64
CUST_000998,45.39000000000001,6,272.34,no_offer,0.0,272.34,272.34
CUST_000999,56.87,12,682.44,no_offer,0.0,0.0,682.44
CUST_001000,47.93,6,287.58,no_offer,0.0,0.0,287.58
CUST_001001,65.37,18,1176.66,discount_20_percent,13.07,0.0,1163.59
CUST_001002,75.14,18,1352.52,no_offer,0.0,1352.52,1352.52
CUST_001003,56.54,12,678.48,discount_10_percent,5.65,0.0,672.83
CUST_001004,52.38,6,314.28,discount_10_percent,5.24,314.28,309.04
CUST_001005,53.28,6,319.68,no_offer,0.0,0.0,319.68
CUST_001006,73.04,18,1314.72,priority_support,15.0,0.0,1299.72
CUST_001007,42.63999999999999,6,255.84,no_offer,0.0,0.0,255.84
CUST_001008,77.48,18,1394.64,priority_support,15.0,1394.64,1379.64
CUST_001009,66.65,18,1199.7,priority_support,15.0,0.0,1184.7
CUST_001010,47.199999999999996,6,283.2,no_offer,0.0,0.0,283.2
CUST_001011,54.04,6,324.24,no_offer,0.0,0.0,324.24
CUST_001012,66.6,18,1198.8,no_offer,0.0,0.0,1198.8
CUST_001013,51.43000000000001,6,308.58,no_offer,0.0,0.0,308.58
CUST_001014,70.44999999999999,18,1268.1,no_offer,0.0,0.0,1268.1
CUST_001015,59.13,12,709.56,no_offer,0.0,0.0,709.56
CUST_001016,67.9,18,1222.2,no_offer,0.0,0.0,1222.2
CUST_001017,58.540000000000006,12,702.48,no_offer,0.0,0.0,702.48
CUST_001018,68.99,18,1241.82,no_offer,0.0,0.0,1241.82
CUST_001019,63.74,18,1147.32,no_offer,0.0,0.0,1147.32
CUST_001020,73.89,18,1330.02,no_offer,0.0,0.0,1330.02
CUST_001021,60.97,12,731.64,no_offer,0.0,0.0,731.64
CUST_001022,43.31,6,259.86,no_offer,0.0,0.0,259.86
CUST_001023,74.25000000000001,18,1336.5,no_offer,0.0,1336.5,1336.5
CUST_001024,64.49000000000001,18,1160.82,no_offer,0.0,0.0,1160.82
CUST_001025,44.78000000000001,6,268.68,no_offer,0.0,0.0,268.68
CUST_001026,62.199999999999996,12,746.4,no_offer,0.0,746.4,746.4
CUST_001027,58.67,12,704.04,no_offer,0.0,0.0,704.04
CUST_001028,58.01,12,696.12,no_offer,0.0,0.0,696.12
CUST_001029,58.099999999999994,12,697.2,free_international_trial,10.0,0.0,687.2
CUST_001030,39.57,6,237.42,no_offer,0.0,237.42,237.42
CUST_001031,57.019999999999996,12,684.24,no_offer,0.0,684.24,684.24
CUST_001032,59.88,12,718.56,discount_10_percent,5.99,0.0,712.57
CUST_001033,52.22,6,313.32,no_offer,0.0,313.32,313.32
CUST_001034,60.019999999999996,12,720.24,no_offer,0.0,0.0,720.24
CUST_001035,61.010000000000005,12,732.12,discount_10_percent,6.1,0.0,726.02
CUST_001036,70.38,18,1266.84,no_offer,0.0,0.0,1266.84
CUST_001037,60.24,12,722.88,no_offer,0.0,0.0,722.88
CUST_001038,68.1,18,1225.8,no_offer,0.0,0.0,1225.8
CUST_001039,58.86,12,706.32,no_offer,0.0,0.0,706.32
CUST_001040,62.410000000000004,12,748.92,free_voicemail_month,5.0,0.0,743.92
CUST_001041,45.400000000000006,6,272.4,free_international_trial,10.0,272.4,262.4
CUST_001042,65.01,18,1170.18,discount_20_percent,13.0,0.0,1157.18
CUST_001043,55.12,12,661.44,discount_10_percent,5.51,0.0,655.93
CUST_001044,54.620000000000005,6,327.72,no_offer,0.0,0.0,327.72
CUST_001045,67.18,18,1209.24,discount_20_percent,13.44,0.0,1195.8
CUST_001046,50.120000000000005,6,300.72,no_offer,0.0,0.0,300.72
CUST_001047,57.17,12,686.04,no_offer,0.0,0.0,686.04
CUST_001048,64.89,18,1168.02,no_offer,0.0,0.0,1168.02
CUST_001049,65.7,18,1182.6,no_offer,0.0,0.0,1182.6
CUST_001050,79.75999999999999,18,1435.68,no_offer,0.0,1435.68,1435.68
CUST_001051,72.34,18,1302.12,no_offer,0.0,0.0,1302.12
CUST_001052,66.49,18,1196.82,free_international_trial,10.0,0.0,1186.82
CUST_001053,57.38,12,688.56,no_offer,0.0,0.0,688.56
CUST_001054,52.44,6,314.64,priority_support,15.0,314.64,299.64
CUST_001055,60.55,12,726.6,no_offer,0.0,0.0,726.6
CUST_001056,54.43,6,326.58,loyalty_bonus,8.0,0.0,318.58
CUST_001057,60.73,12,728.76,no_offer,0.0,0.0,728.76
CUST_001058,22.93,6,137.58,priority_support,15.0,137.58,122.58
CUST_001059,49.769999999999996,6,298.62,no_offer,0.0,298.62,298.62
CUST_001060,67.66999999999999,18,1218.06,no_offer,0.0,0.0,1218.06
CUST_001061,58.87,12,706.44,no_offer,0.0,0.0,706.44
CUST_001062,49.309999999999995,6,295.86,no_offer,0.0,0.0,295.86
CUST_001063,82.58,18,1486.44,discount_20_percent,16.52,0.0,1469.92
CUST_001064,42.58,6,255.48,no_offer,0.0,0.0,255.48
CUST_001065,46.239999999999995,6,277.44,no_offer,0.0,0.0,277.44
CUST_001066,52.11,6,312.66,no_offer,0.0,0.0,312.66
CUST_001067,54.86,6,329.16,no_offer,0.0,0.0,329.16
CUST_001068,84.30000000000001,18,1517.4,no_offer,0.0,0.0,1517.4
CUST_001069,53.81999999999999,6,322.92,no_offer,0.0,0.0,322.92
CUST_001070,71.04,18,1278.72,no_offer,0.0,0.0,1278.72
CUST_001071,41.29,6,247.74,no_offer,0.0,0.0,247.74
CUST_001072,69.79,18,1256.22,no_offer,0.0,0.0,1256.22
CUST_001073,38.18,6,229.08,no_offer,0.0,0.0,229.08
CUST_001074,51.96,6,311.76,no_offer,0.0,0.0,311.76
CUST_001075,78.82,18,1418.76,no_offer,0.0,1418.76,1418.76
CUST_001076,61.66,12,739.92,no_offer,0.0,0.0,739.92
CUST_001077,43.910000000000004,6,263.46,free_voicemail_month,5.0,0.0,258.46
CUST_001078,66.60999999999999,18,1198.98,free_international_trial,10.0,0.0,1188.98
CUST_001079,61.480000000000004,12,737.76,priority_support,15.0,0.0,722.76
CUST_001080,58.0,12,696.0,no_offer,0.0,0.0,696.0
CUST_001081,46.01,6,276.06,priority_support,15.0,0.0,261.06
CUST_001082,58.76,12,705.12,no_offer,0.0,0.0,705.12
CUST_001083,70.49,18,1268.82,no_offer,0.0,0.0,1268.82
CUST_001084,76.3,18,1373.4,priority_support,15.0,0.0,1358.4
CUST_001085,48.06,6,288.36,no_offer,0.0,0.0,288.36
CUST_001086,58.529999999999994,12,702.36,no_offer,0.0,0.0,702.36
CUST_001087,43.35,6,260.1,no_offer,0.0,0.0,260.1
CUST_001088,75.07,18,1351.26,no_offer,0.0,0.0,1351.26
CUST_001089,53.89000000000001,6,323.34,no_offer,0.0,0.0,323.34
CUST_001090,35.379999999999995,6,212.28,no_offer,0.0,212.28,212.28
CUST_001091,45.58,6,273.48,loyalty_bonus,8.0,0.0,265.48
CUST_001092,51.540000000000006,6,309.24,no_offer,0.0,0.0,309.24
CUST_001093,49.37,6,296.22,no_offer,0.0,0.0,296.22
CUST_001094,58.63,12,703.56,priority_support,15.0,0.0,688.56
CUST_001095,65.01,18,1170.18,discount_20_percent,13.0,0.0,1157.18
CUST_001096,37.88,6,227.28,no_offer,0.0,0.0,227.28
CUST_001097,55.88,12,670.56,discount_10_percent,5.59,0.0,664.97
CUST_001098,74.36,18,1338.48,no_offer,0.0,1338.48,1338.48
CUST_001099,71.44,18,1285.92,no_offer,0.0,0.0,1285.92
CUST_001100,57.8,12,693.6,priority_support,15.0,0.0,678.6
CUST_001101,25.87,6,155.22,free_voicemail_month,5.0,0.0,150.22
CUST_001102,52.08,6,312.48,no_offer,0.0,0.0,312.48
CUST_001103,60.0,12,720.0,no_offer,0.0,0.0,720.0
CUST_001104,47.14,6,282.84,no_offer,0.0,0.0,282.84
CUST_001105,66.77000000000001,18,1201.86,discount_20_percent,13.35,0.0,1188.51
CUST_001106,50.129999999999995,6,300.78,no_offer,0.0,0.0,300.78
CUST_001107,43.04,6,258.24,no_offer,0.0,0.0,258.24
CUST_001108,57.279999999999994,12,687.36,no_offer,0.0,0.0,687.36
CUST_001109,64.34,18,1158.12,no_offer,0.0,0.0,1158.12
CUST_001110,60.6,12,727.2,no_offer,0.0,0.0,727.2
CUST_001111,54.31,6,325.86,discount_10_percent,5.43,0.0,320.43
CUST_001112,54.940000000000005,6,329.64,no_offer,0.0,0.0,329.64
CUST_001113,53.17,6,319.02,no_offer,0.0,0.0,319.02
CUST_001114,66.14999999999999,18,1190.7,no_offer,0.0,0.0,1190.7
CUST_001115,40.0,6,240.0,no_offer,0.0,0.0,240.0
CUST_001116,63.36,12,760.32,free_international_trial,10.0,0.0,750.32
CUST_001117,39.92,6,239.52,no_offer,0.0,0.0,239.52
CUST_001118,54.489999999999995,6,326.94,no_offer,0.0,326.94,326.94
CUST_001119,75.69,18,1362.42,discount_20_percent,15.14,0.0,1347.28
CUST_001120,59.35999999999999,12,712.32,discount_10_percent,5.94,0.0,706.38
CUST_001121,39.550000000000004,6,237.3,free_international_trial,10.0,0.0,227.3
CUST_001122,55.05000000000001,12,660.6,no_offer,0.0,0.0,660.6
CUST_001123,66.5,18,1197.0,no_offer,0.0,0.0,1197.0
CUST_001124,66.15,18,1190.7,free_international_trial,10.0,0.0,1180.7
CUST_001125,64.76,18,1165.68,discount_20_percent,12.95,0.0,1152.73
CUST_001126,68.78,18,1238.04,discount_20_percent,13.76,0.0,1224.28
CUST_001127,51.51,6,309.06,no_offer,0.0,0.0,309.06
CUST_001128,49.94,6,299.64,no_offer,0.0,299.64,299.64
CUST_001129,67.37,18,1212.66,discount_20_percent,13.47,0.0,1199.19
CUST_001130,72.41000000000001,18,1303.38,priority_support,15.0,0.0,1288.38
CUST_001131,68.78,18,1238.04,discount_20_percent,13.76,0.0,1224.28
CUST_001132,54.72,6,328.32,no_offer,0.0,0.0,328.32
CUST_001133,50.410000000000004,6,302.46,no_offer,0.0,0.0,302.46
CUST_001134,75.99999999999999,18,1368.0,no_offer,0.0,0.0,1368.0
CUST_001135,62.330000000000005,12,747.96,discount_10_percent,6.23,747.96,741.73
CUST_001136,59.529999999999994,12,714.36,no_offer,0.0,0.0,714.36
CUST_001137,65.02,18,1170.36,no_offer,0.0,0.0,1170.36
CUST_001138,72.02,18,1296.36,no_offer,0.0,0.0,1296.36
CUST_001139,56.37,12,676.44,loyalty_bonus,8.0,0.0,668.44
CUST_001140,65.42,18,1177.56,priority_support,15.0,0.0,1162.56
CUST_001141,72.87,18,1311.66,no_offer,0.0,0.0,1311.66
CUST_001142,46.839999999999996,6,281.04,no_offer,0.0,0.0,281.04
CUST_001143,64.1,18,1153.8,discount_20_percent,12.82,0.0,1140.98
CUST_001144,52.169999999999995,6,313.02,no_offer,0.0,0.0,313.02
CUST_001145,62.3,12,747.6,discount_10_percent,6.23,0.0,741.37
CUST_001146,61.269999999999996,12,735.24,no_offer,0.0,735.24,735.24
CUST_001147,60.27,12,723.24,no_offer,0.0,0.0,723.24
CUST_001148,43.36,6,260.16,discount_10_percent,4.34,0.0,255.82
CUST_001149,46.02,6,276.12,no_offer,0.0,0.0,276.12
CUST_001150,54.190000000000005,6,325.14,no_offer,0.0,0.0,325.14
CUST_001151,63.56,12,762.72,no_offer,0.0,0.0,762.72
CUST_001152,57.699999999999996,12,692.4,discount_10_percent,5.77,0.0,686.63
CUST_001153,40.25,6,241.5,no_offer,0.0,0.0,241.5
CUST_001154,57.53,12,690.36,free_voicemail_month,5.0,0.0,685.36
CUST_001155,57.099999999999994,12,685.2,no_offer,0.0,0.0,685.2
CUST_001156,64.07,18,1153.26,discount_20_percent,12.81,0.0,1140.45
CUST_001157,44.07,6,264.42,free_voicemail_month,5.0,0.0,259.42
CUST_001158,39.120000000000005,6,234.72,no_offer,0.0,0.0,234.72
CUST_001159,63.43000000000001,12,761.16,no_offer,0.0,761.16,761.16
CUST_001160,47.440000000000005,6,284.64,loyalty_bonus,8.0,0.0,276.64
CUST_001161,62.94,12,755.28,no_offer,0.0,0.0,755.28
CUST_001162,53.71000000000001,6,322.26,no_offer,0.0,0.0,322.26
CUST_001163,60.56,12,726.72,no_offer,0.0,0.0,726.72
CUST_001164,79.54,18,1431.72,no_offer,0.0,0.0,1431.72
CUST_001165,72.78,18,1310.04,free_international_trial,10.0,0.0,1300.04
CUST_001166,48.13,6,288.78,no_offer,0.0,0.0,288.78
CUST_001167,36.67999999999999,6,220.08,no_offer,0.0,0.0,220.08
CUST_001168,71.53999999999999,18,1287.72,no_offer,0.0,0.0,1287.72
CUST_001169,65.57000000000001,18,1180.26,no_offer,0.0,0.0,1180.26
CUST_001170,43.48,6,260.88,free_voicemail_month,5.0,0.0,255.88
CUST_001171,58.61,12,703.32,no_offer,0.0,0.0,703.32
CUST_001172,61.379999999999995,12,736.56,no_offer,0.0,0.0,736.56
CUST_001173,69.07000000000001,18,1243.26,free_international_trial,10.0,0.0,1233.26
CUST_001174,52.54,6,315.24,no_offer,0.0,315.24,315.24
